carat,price,x,y,z,color_encoded
0.38,719.0,4.68,4.71,2.83,2
0.41,719.0,4.75,4.78,2.93,4
0.41,719.0,4.69,4.72,2.94,4
0.41,719.0,4.7,4.74,2.96,4
0.41,719.0,4.75,4.82,2.94,4
0.41,719.0,4.77,4.8,3.0,4
0.41,719.0,5.731450800556568,5.73451731535397,2.88,8
0.41,719.0,4.75,4.78,2.98,4
0.41,719.0,4.71,4.73,2.91,4
0.41,719.0,4.72,4.77,2.97,4
0.41,719.0,4.76,4.8,2.93,4
0.41,719.0,4.75,4.81,2.93,4
0.41,719.0,4.7,4.75,2.97,4
0.41,719.0,4.74,4.78,2.98,4
0.41,719.0,4.76,4.79,2.88,4
0.32,720.0,4.43,4.36,2.72,4
0.3,720.0,4.34,4.37,2.69,4
0.31,720.0,4.33,4.37,2.72,1
0.34,720.0,4.52,4.57,2.75,4
0.3,720.0,4.27,4.31,2.66,0
0.32,720.0,4.38,4.41,2.7,0
0.4,720.0,4.7,4.67,2.99,5
0.32,720.0,4.46,4.43,2.66,4
0.32,720.0,4.46,4.43,2.68,4
0.797822920133926,720.0,4.51,4.47,3.5382028642396954,9
0.32,720.0,4.4,4.37,2.73,4
0.32,720.0,4.44,4.41,2.73,2
0.32,720.0,4.39,4.36,2.71,1
0.32,720.0,4.43,4.38,2.74,1
0.32,720.0,4.45,4.42,2.74,1
0.32,720.0,4.47,4.42,2.67,1
0.32,720.0,4.38,4.35,2.76,1
0.4,720.0,4.69,4.64,2.97,5
0.32,720.0,4.37,5.73451731535397,2.74,9
0.32,720.0,4.38,4.35,2.7,6
0.32,720.0,4.38,4.35,2.71,6
0.32,720.0,4.41,4.37,2.75,6
0.32,720.0,4.43,4.4,2.68,6
0.32,720.0,4.42,4.4,2.71,6
0.32,720.0,4.49,4.44,2.69,5
0.797822920133926,720.0,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.32,720.0,4.46,4.44,2.72,5
0.32,720.0,4.47,4.43,2.68,5
0.32,720.0,4.42,4.41,2.73,5
0.32,720.0,4.42,4.41,2.67,5
0.32,720.0,4.44,4.4,2.68,5
0.32,720.0,4.39,4.37,2.76,5
0.32,720.0,4.41,4.37,2.71,5
0.32,3933.022046909961,5.731450800556568,4.37,2.76,5
0.797822920133926,720.0,5.731450800556568,4.38,2.72,4
0.32,720.0,4.44,4.38,2.72,5
0.32,720.0,4.42,4.4,2.71,5
0.32,720.0,4.42,4.4,2.73,5
0.32,720.0,4.42,4.4,2.78,5
0.32,720.0,4.41,4.35,2.75,5
0.32,720.0,4.35,4.32,2.73,5
0.32,720.0,4.38,4.33,2.67,5
0.32,720.0,4.37,4.34,2.75,5
0.32,720.0,4.4,4.35,2.73,5
0.32,720.0,4.37,4.35,2.74,5
0.32,720.0,4.39,4.34,2.72,5
0.32,720.0,4.46,4.42,2.71,4
0.32,720.0,4.52,4.48,2.69,4
0.32,720.0,4.44,4.41,2.69,4
0.32,720.0,4.45,4.42,2.67,4
0.32,720.0,4.45,4.42,2.71,4
0.32,720.0,4.46,4.4,2.72,4
0.32,720.0,4.42,4.41,2.67,4
0.32,720.0,4.42,4.41,2.73,4
0.797822920133926,3933.022046909961,4.43,4.41,2.73,4
0.32,720.0,4.42,4.4,2.71,4
0.797822920133926,3933.022046909961,5.731450800556568,4.4,3.5382028642396954,3
0.32,720.0,4.42,4.4,2.71,4
0.32,3933.022046909961,4.41,5.73451731535397,3.5382028642396954,4
0.32,720.0,4.41,4.39,2.73,4
0.32,720.0,4.42,4.38,2.67,4
0.32,720.0,4.42,4.38,2.72,4
0.32,720.0,4.42,4.38,2.75,4
0.32,720.0,4.4,4.39,2.7,4
0.32,720.0,4.4,4.37,2.72,4
0.32,720.0,4.41,4.37,2.72,4
0.32,720.0,4.4,4.38,2.71,4
0.32,720.0,4.41,4.38,2.69,4
0.32,720.0,4.4,4.37,2.71,4
0.32,720.0,4.39,4.37,2.74,4
0.32,720.0,4.39,4.37,2.69,4
0.32,720.0,4.41,4.36,2.73,4
0.32,720.0,4.39,4.36,2.77,4
0.32,720.0,4.39,4.36,2.69,4
0.32,3933.022046909961,5.731450800556568,4.36,2.73,4
0.32,720.0,4.4,4.35,2.69,4
0.32,720.0,4.39,4.34,2.71,4
0.32,720.0,4.38,4.33,2.7,4
0.32,720.0,4.36,4.33,2.72,4
0.32,720.0,4.36,4.33,2.72,4
0.32,720.0,4.36,4.33,2.71,4
0.797822920133926,720.0,5.731450800556568,4.32,3.5382028642396954,4
0.32,720.0,4.38,4.32,2.72,4
0.32,720.0,4.35,4.3,2.73,4
0.32,720.0,4.35,4.31,2.72,4
0.32,720.0,4.43,4.39,2.73,1
0.32,720.0,4.44,4.39,2.66,1
0.32,720.0,4.41,4.39,2.71,1
0.32,720.0,4.4,4.37,2.73,1
0.32,720.0,4.36,4.35,2.76,1
0.32,720.0,4.39,4.36,2.76,1
0.32,720.0,4.39,4.36,2.72,1
0.32,720.0,4.39,4.34,2.74,1
0.32,720.0,4.35,4.34,2.75,1
0.45,720.0,4.95,4.9,3.05,7
0.5,720.0,5.04,4.97,3.16,1
0.3,720.0,4.36,4.33,2.67,1
0.4,720.0,4.67,4.71,2.96,0
0.4,720.0,4.67,4.72,2.98,0
0.4,720.0,4.66,4.7,2.95,0
0.797822920133926,720.0,5.731450800556568,4.71,3.5382028642396954,0
0.4,720.0,4.67,4.7,2.98,0
0.4,720.0,4.66,4.7,2.95,0
0.4,720.0,4.76,4.82,2.9,0
0.4,720.0,4.69,4.73,2.97,0
0.4,720.0,4.66,4.69,2.92,0
0.32,721.0,4.37,4.39,2.76,2
0.27,721.0,4.18,4.21,2.61,0
0.35,721.0,4.48,4.5,2.81,0
0.38,721.0,4.64,4.69,2.89,6
0.3,721.0,4.31,4.34,2.68,1
0.38,721.0,4.67,4.71,2.86,4
0.797822920133926,721.0,5.731450800556568,5.73451731535397,2.83,4
0.38,721.0,4.68,4.72,2.87,5
0.29,721.0,4.26,4.29,2.62,4
0.39,721.0,4.65,4.58,2.88,5
0.33,722.0,4.48,4.51,2.74,6
0.34,722.0,4.47,4.5,2.78,4
0.34,722.0,4.46,4.5,2.79,5
0.31,722.0,4.39,4.41,2.71,1
0.31,722.0,4.4,4.43,2.7,1
0.41,722.0,4.78,4.81,2.99,5
0.41,722.0,4.8,4.82,2.95,0
0.35,722.0,4.48,4.43,2.83,1
0.33,722.0,4.42,4.45,2.72,4
0.42,3933.022046909961,4.83,4.87,2.94,8
0.797822920133926,722.0,4.82,5.73451731535397,3.5382028642396954,1
0.42,722.0,4.85,4.89,2.91,1
0.42,722.0,4.75,4.78,3.02,2
0.42,722.0,4.76,4.8,3.03,2
0.42,722.0,4.78,4.84,2.96,1
0.42,722.0,4.7,4.76,3.01,2
0.42,722.0,4.82,4.85,3.0,1
0.42,722.0,4.85,4.89,2.92,1
0.42,722.0,4.75,4.79,3.02,2
0.42,722.0,4.79,4.82,3.03,2
0.42,723.0,4.81,4.85,2.94,7
0.42,723.0,4.85,4.89,2.93,0
0.42,723.0,4.75,4.79,2.99,7
0.34,723.0,4.53,4.56,2.77,2
0.4,723.0,4.75,4.79,2.98,4
0.38,723.0,4.69,4.73,2.87,4
0.34,723.0,4.53,4.55,2.74,1
0.43,723.0,4.96,4.98,3.01,1
0.33,723.0,4.43,4.46,2.71,1
0.33,723.0,4.41,4.44,2.75,1
0.33,723.0,4.51,4.54,2.73,1
0.33,723.0,4.43,4.46,2.76,1
0.33,723.0,4.39,4.41,2.73,1
0.33,723.0,4.46,4.47,2.78,1
0.33,723.0,4.47,4.49,2.72,1
0.33,723.0,4.43,4.46,2.77,1
0.33,723.0,4.46,4.48,2.77,1
0.33,723.0,4.45,4.48,2.76,1
0.33,723.0,4.41,4.45,2.78,1
0.33,723.0,4.43,4.48,2.7,1
0.33,723.0,4.42,4.47,2.71,1
0.33,723.0,4.45,4.49,2.73,1
0.33,723.0,4.46,4.48,2.74,1
0.33,723.0,4.43,4.46,2.71,1
0.33,723.0,4.48,4.5,2.72,1
0.33,723.0,4.42,4.46,2.73,1
0.33,723.0,4.37,4.42,2.75,1
0.33,723.0,4.4,4.45,2.73,1
0.33,723.0,4.4,4.45,2.74,1
0.33,723.0,4.45,4.47,2.73,1
0.33,723.0,4.4,4.43,2.75,1
0.33,723.0,4.48,4.51,2.72,1
0.33,723.0,4.42,4.47,2.75,1
0.33,723.0,4.45,4.47,2.71,1
0.33,723.0,4.4,4.42,2.75,1
0.33,723.0,4.43,4.46,2.75,1
0.33,723.0,4.45,4.48,2.73,1
0.33,723.0,4.44,4.46,2.74,1
0.33,723.0,4.37,4.43,2.74,1
0.33,723.0,4.41,4.47,2.73,1
0.33,723.0,4.46,4.49,2.74,2
0.33,723.0,4.4,4.45,2.75,1
0.33,724.0,4.46,4.48,2.76,0
0.26,724.0,4.07,4.05,2.57,2
0.26,724.0,4.09,4.07,2.55,1
0.797822920133926,724.0,5.731450800556568,5.73451731535397,2.53,1
0.26,724.0,4.13,4.12,2.51,1
0.797822920133926,3933.022046909961,5.731450800556568,5.73451731535397,3.5382028642396954,0
0.43,724.0,4.8,4.82,3.01,4
0.3,725.0,4.32,4.35,2.63,4
0.31,725.0,4.34,4.4,2.64,1
0.31,725.0,4.3,4.34,2.7,1
0.34,725.0,4.54,4.59,2.73,0
0.4,725.0,4.68,4.71,2.96,1
0.31,725.0,4.38,4.42,2.63,1
0.4,725.0,4.76,4.78,2.93,5
0.4,725.0,4.73,4.75,2.93,5
0.36,725.0,4.59,4.61,2.83,4
0.32,725.0,4.4,4.44,2.71,2
0.36,725.0,4.58,4.61,2.84,4
0.31,725.0,4.32,4.35,2.64,1
0.3,725.0,4.25,4.23,2.69,2
0.3,725.0,4.34,4.31,2.63,4
0.31,446.0,4.31,4.34,2.73,5
0.31,446.0,4.33,4.4,2.64,5
0.31,447.0,4.37,4.4,2.72,6
0.31,447.0,4.32,4.36,2.7,6
0.26,447.0,4.12,4.14,2.55,2
0.23,447.0,3.93,3.84,2.48,2
0.3,447.0,4.28,4.31,2.63,0
0.3,447.0,4.26,4.31,2.63,0
0.3,447.0,4.25,4.28,2.66,0
0.797822920133926,3933.022046909961,5.731450800556568,5.73451731535397,2.64,3
0.34,447.0,5.731450800556568,4.49,2.74,4
0.34,447.0,4.55,4.58,2.74,2
0.34,447.0,4.41,4.47,2.74,7
0.34,447.0,4.45,5.73451731535397,3.5382028642396954,8
0.3,447.0,4.25,4.34,2.69,4
0.3,447.0,4.29,4.32,2.62,0
0.3,447.0,4.26,4.3,2.73,4
0.3,447.0,4.32,4.37,2.6,4
0.34,447.0,4.46,4.48,2.83,2
0.3,447.0,4.26,4.3,2.71,0
0.34,447.0,4.54,4.55,2.73,2
0.797822920133926,447.0,4.52,4.55,2.73,6
0.3,447.0,4.25,4.26,2.68,0
0.3,447.0,4.28,4.31,2.68,0
0.3,447.0,4.32,4.35,2.65,0
0.3,447.0,4.25,4.31,2.61,0
0.3,725.0,4.31,4.27,2.66,4
0.3,725.0,4.31,4.28,2.72,4
0.3,725.0,4.32,4.26,2.72,4
0.3,725.0,4.26,4.21,2.69,4
0.34,725.0,4.59,4.55,2.74,2
0.41,725.0,4.75,4.79,2.88,1
0.41,725.0,4.74,4.77,2.9,1
0.44,726.0,4.88,4.91,3.04,7
0.38,726.0,4.68,4.71,2.83,4
0.34,726.0,4.53,4.57,2.8,2
0.34,726.0,4.48,4.51,2.79,2
0.31,726.0,4.31,4.35,2.69,1
0.4,726.0,4.75,4.78,2.92,0
0.4,726.0,4.74,4.79,2.92,0
0.43,726.0,4.94,4.9,2.94,6
0.36,726.0,4.53,4.57,2.83,4
0.36,726.0,4.55,4.58,2.83,2
0.36,726.0,4.58,4.6,2.78,5
0.36,726.0,4.55,4.59,2.82,4
0.36,726.0,4.56,4.6,2.88,4
0.36,726.0,4.52,4.57,2.83,5
0.36,726.0,4.56,4.59,2.8,4
0.797822920133926,726.0,4.33,4.35,2.69,4
0.36,726.0,4.61,4.64,2.8,2
0.36,726.0,4.58,4.61,2.8,2
0.36,726.0,4.56,4.6,2.81,2
0.36,726.0,4.55,4.61,2.77,2
0.36,726.0,4.56,4.59,2.82,4
0.36,726.0,4.5,4.55,2.82,4
0.41,3933.022046909961,5.731450800556568,4.73,3.5382028642396954,0
0.4,727.0,4.67,4.71,2.93,6
0.797822920133926,3933.022046909961,5.731450800556568,4.5,2.73,4
0.38,727.0,4.68,4.64,2.82,7
0.34,727.0,4.46,4.42,2.79,2
0.34,727.0,4.57,4.53,2.72,2
0.34,727.0,4.5,4.48,2.83,2
0.36,727.0,4.66,4.68,2.8,0
0.36,727.0,4.63,4.66,2.8,0
0.36,727.0,4.55,4.58,2.86,1
0.36,727.0,4.57,4.6,2.82,1
0.33,727.0,4.48,4.51,2.71,0
0.33,727.0,4.46,4.48,2.73,0
0.42,728.0,4.83,4.87,2.98,1
0.4,728.0,4.72,4.74,2.93,6
0.3,728.0,4.31,4.33,2.67,2
0.32,728.0,4.41,4.45,2.72,2
0.33,3933.022046909961,4.47,4.44,2.76,4
0.33,728.0,4.46,4.42,2.8,0
0.33,728.0,4.4,4.38,2.77,0
0.32,729.0,4.38,4.41,2.69,1
0.31,729.0,4.34,4.36,2.66,2
0.39,729.0,4.73,4.78,2.88,0
0.36,729.0,4.6,4.55,2.79,5
0.36,729.0,4.59,4.56,2.77,6
0.36,729.0,4.61,4.58,2.8,6
0.36,729.0,4.64,4.58,2.78,6
0.36,729.0,4.56,4.51,2.87,6
0.36,729.0,4.6,4.53,2.83,6
0.36,3933.022046909961,5.731450800556568,5.73451731535397,2.83,6
0.36,729.0,4.59,4.55,2.84,6
0.36,729.0,4.59,4.55,2.9,5
0.36,729.0,4.58,4.57,2.84,5
0.36,729.0,4.61,4.57,2.85,5
0.36,729.0,4.62,4.58,2.8,5
0.36,729.0,4.52,4.49,2.87,5
0.43,729.0,4.87,4.89,2.99,4
0.45,729.0,4.9,4.95,3.03,2
0.3,729.0,4.3,4.33,2.66,1
0.797822920133926,730.0,4.38,4.44,2.64,4
0.3,730.0,4.26,4.29,2.67,2
0.34,730.0,4.49,4.51,2.77,2
0.34,730.0,4.4,4.45,2.77,2
0.43,730.0,4.89,4.99,3.01,6
0.33,730.0,4.46,4.48,2.74,4
0.33,730.0,4.46,4.49,2.76,4
0.797822920133926,3933.022046909961,5.731450800556568,5.73451731535397,2.75,3
0.33,730.0,4.48,4.5,2.77,5
0.33,730.0,4.45,4.48,2.75,5
0.33,730.0,4.47,4.51,2.79,5
0.33,730.0,4.48,4.5,2.79,5
0.33,730.0,4.44,4.47,2.74,5
0.33,730.0,4.48,4.5,2.77,5
0.33,730.0,4.46,4.5,2.78,5
0.33,730.0,4.46,4.49,2.75,5
0.32,730.0,4.41,4.43,2.68,4
0.32,730.0,4.37,4.4,2.7,4
0.32,730.0,4.39,4.42,2.73,4
0.32,730.0,4.38,4.41,2.72,5
0.797822920133926,730.0,5.731450800556568,4.38,3.5382028642396954,4
0.32,730.0,4.37,4.42,2.7,5
0.32,730.0,4.33,4.37,2.72,5
0.32,730.0,4.35,4.38,2.71,4
0.32,730.0,4.39,4.44,2.7,4
0.32,730.0,4.4,4.43,2.71,4
0.32,730.0,4.37,4.38,2.72,5
0.32,730.0,4.41,4.44,2.69,4
0.34,730.0,4.52,4.56,2.76,0
0.34,730.0,4.5,4.56,2.72,0
0.32,730.0,4.4,4.43,2.72,5
0.32,730.0,4.37,4.41,2.71,4
0.32,730.0,4.42,4.45,2.67,4
0.32,730.0,4.43,4.44,2.72,4
0.32,730.0,4.41,4.43,2.73,4
0.797822920133926,730.0,4.41,4.44,3.5382028642396954,4
0.797822920133926,730.0,5.731450800556568,4.38,3.5382028642396954,4
0.32,730.0,4.42,4.46,2.68,5
0.32,730.0,4.41,4.43,2.75,4
0.32,730.0,4.36,4.38,2.72,4
0.32,730.0,4.4,4.42,2.75,4
0.32,730.0,4.36,4.41,2.75,5
0.32,730.0,4.39,4.41,2.71,5
0.32,730.0,4.38,4.41,2.7,5
0.32,730.0,4.34,4.38,2.73,4
0.32,730.0,4.41,4.42,2.72,4
0.32,730.0,4.4,4.43,2.69,5
0.32,730.0,4.39,4.41,2.68,4
0.32,730.0,4.39,4.43,2.71,4
0.32,730.0,4.38,4.41,2.72,4
0.32,730.0,4.34,4.37,2.74,5
0.32,730.0,4.4,4.42,2.74,4
0.32,730.0,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.32,730.0,4.37,4.41,2.71,4
0.32,730.0,4.4,4.42,2.74,5
0.797822920133926,730.0,4.33,4.38,2.74,4
0.32,730.0,4.37,4.38,2.73,4
0.32,730.0,4.41,4.42,2.7,4
0.32,730.0,4.37,4.38,2.71,5
0.32,730.0,4.38,4.45,2.75,4
0.32,730.0,4.42,4.45,2.71,4
0.32,730.0,4.35,4.37,2.73,4
0.32,730.0,4.37,4.41,2.7,5
0.29,3933.022046909961,5.731450800556568,4.34,2.61,2
0.29,731.0,4.26,4.28,2.65,2
0.43,731.0,4.86,4.9,2.97,7
0.3,731.0,4.3,4.33,2.64,1
0.3,731.0,4.28,4.32,2.7,1
0.3,731.0,4.33,4.35,2.67,1
0.41,731.0,4.78,4.79,2.99,7
0.4,731.0,4.76,4.81,2.92,2
0.3,731.0,4.36,4.32,2.66,2
0.3,731.0,4.37,4.35,2.66,2
0.3,731.0,4.28,4.26,2.72,2
0.3,731.0,4.34,4.29,2.7,2
0.3,731.0,4.34,4.32,2.67,2
0.3,731.0,4.36,4.33,2.65,2
0.3,731.0,4.31,4.28,2.65,1
0.45,731.0,4.94,4.82,3.09,1
0.797822920133926,731.0,4.63,4.71,2.93,4
0.32,732.0,4.39,4.42,2.7,4
0.44,732.0,4.91,4.95,3.05,6
0.31,732.0,4.36,4.32,2.72,0
0.31,732.0,4.35,4.32,2.75,0
0.797822920133926,732.0,4.36,4.35,2.66,4
0.31,732.0,4.38,4.36,2.67,0
0.31,732.0,4.32,4.3,2.72,0
0.31,732.0,4.3,4.27,2.72,0
0.797822920133926,3933.022046909961,5.731450800556568,4.28,2.72,0
0.31,732.0,4.32,4.28,2.73,0
0.41,732.0,4.75,4.7,3.01,4
0.31,732.0,4.38,4.35,2.71,6
0.31,732.0,4.41,4.38,2.7,4
0.31,732.0,4.37,4.34,2.7,6
0.31,732.0,4.39,4.33,2.66,6
0.31,732.0,4.36,4.33,2.73,6
0.31,732.0,4.32,4.3,2.68,6
0.31,732.0,4.31,4.25,2.7,6
0.31,732.0,4.4,4.37,2.64,0
0.31,732.0,4.49,4.37,2.71,0
0.31,732.0,4.39,4.38,2.67,0
0.31,732.0,4.43,4.41,2.65,0
0.31,732.0,4.41,4.38,2.68,0
0.31,732.0,4.41,4.35,2.68,0
0.31,732.0,4.38,4.36,2.71,0
0.31,732.0,4.37,4.33,2.7,0
0.31,732.0,4.37,4.33,2.71,0
0.797822920133926,732.0,5.731450800556568,5.73451731535397,2.71,8
0.31,732.0,4.37,4.34,2.71,0
0.31,732.0,4.38,4.34,2.69,0
0.31,732.0,4.39,4.34,2.68,0
0.31,732.0,4.38,4.35,2.68,0
0.31,732.0,4.36,4.33,2.72,0
0.31,732.0,4.36,4.33,2.69,0
0.31,732.0,4.37,4.32,2.64,0
0.31,732.0,4.36,4.33,2.67,0
0.31,732.0,4.35,4.33,2.71,0
0.31,732.0,4.35,4.33,2.71,0
0.31,732.0,4.35,4.33,2.67,0
0.31,732.0,4.33,4.3,2.7,0
0.31,732.0,4.35,4.3,2.68,0
0.31,732.0,4.34,4.31,2.72,0
0.31,732.0,4.35,4.31,2.67,0
0.31,732.0,4.35,4.31,2.7,0
0.31,732.0,4.35,4.31,2.76,0
0.31,732.0,4.34,4.32,2.73,0
0.31,732.0,4.35,4.32,2.73,0
0.31,732.0,4.36,4.32,2.68,0
0.31,732.0,4.33,4.3,2.68,0
0.31,732.0,4.32,4.3,2.7,0
0.31,732.0,4.31,4.29,2.73,0
0.31,732.0,4.31,4.29,2.73,0
0.31,732.0,4.32,4.27,2.7,0
0.31,732.0,5.731450800556568,4.27,3.5382028642396954,0
0.31,732.0,4.3,4.27,2.72,0
0.31,732.0,4.37,4.34,2.69,0
0.3,732.0,4.34,4.29,2.64,0
0.35,733.0,4.54,4.57,2.78,5
0.26,733.0,4.12,4.15,2.53,1
0.32,733.0,4.46,4.38,2.71,4
0.26,733.0,4.15,4.17,2.51,2
0.31,733.0,4.37,4.4,2.66,1
0.26,733.0,4.07,4.1,2.53,2
0.44,733.0,4.82,4.85,3.07,5
0.44,733.0,4.9,4.92,3.04,5
0.38,733.0,4.63,4.69,2.83,0
0.38,733.0,4.57,4.63,2.86,0
0.3,734.0,4.36,4.38,2.65,4
0.39,734.0,5.731450800556568,5.73451731535397,3.5382028642396954,1
0.39,734.0,4.72,4.75,2.83,4
0.39,734.0,4.62,4.67,2.96,4
0.39,734.0,4.71,4.73,2.85,4
0.31,734.0,4.37,4.41,2.7,0
0.31,734.0,4.31,4.34,2.72,0
0.31,734.0,4.34,4.38,2.7,0
0.31,734.0,4.38,4.43,2.65,1
0.31,734.0,4.3,4.33,2.7,0
0.31,734.0,4.31,4.32,2.67,1
0.31,734.0,4.29,4.32,2.69,0
0.31,734.0,4.35,4.38,2.69,1
0.31,734.0,4.3,4.34,2.71,0
0.31,734.0,4.33,4.35,2.69,0
0.797822920133926,3933.022046909961,4.37,4.39,3.5382028642396954,1
0.31,734.0,4.35,4.36,2.68,0
0.31,734.0,4.33,4.36,2.72,0
0.31,734.0,4.31,4.36,2.71,0
0.31,734.0,4.38,4.42,2.64,1
0.31,734.0,4.32,4.35,2.7,0
0.31,734.0,4.37,4.4,2.69,0
0.31,734.0,4.33,4.37,2.71,0
0.31,734.0,4.3,4.36,2.67,1
0.797822920133926,3933.022046909961,5.731450800556568,4.46,3.5382028642396954,4
0.31,734.0,4.39,4.42,2.66,0
0.31,734.0,4.32,4.37,2.66,0
0.31,734.0,4.34,4.36,2.72,0
0.31,734.0,4.35,4.4,2.7,0
0.31,734.0,4.34,4.37,2.69,1
0.31,734.0,4.31,4.34,2.69,0
0.31,734.0,4.32,4.35,2.67,1
0.31,734.0,4.34,4.37,2.66,1
0.31,734.0,4.37,4.39,2.68,0
0.797822920133926,734.0,4.34,4.36,2.7,4
0.31,734.0,4.33,4.37,2.69,0
0.31,734.0,4.32,4.36,2.68,0
0.31,734.0,4.36,4.38,2.69,0
0.31,734.0,4.32,4.33,2.69,0
0.31,734.0,4.35,4.38,2.67,0
0.31,734.0,4.39,4.41,2.68,1
0.31,734.0,4.33,4.37,2.7,0
0.31,734.0,4.36,4.41,2.71,0
0.31,734.0,4.36,4.38,2.7,0
0.31,734.0,4.32,4.34,2.68,1
0.31,734.0,4.33,4.37,2.7,0
0.31,734.0,4.31,4.32,2.68,0
0.31,734.0,4.37,4.38,2.71,0
0.31,734.0,4.32,4.36,2.69,0
0.797822920133926,3933.022046909961,5.731450800556568,4.41,3.5382028642396954,9
0.31,734.0,4.31,4.34,2.69,0
0.31,734.0,4.34,4.37,2.68,0
0.797822920133926,734.0,5.731450800556568,4.37,3.5382028642396954,4
0.31,734.0,4.36,4.37,2.64,1
0.31,734.0,4.37,4.42,2.69,0
0.31,734.0,4.35,4.37,2.68,0
0.31,734.0,4.37,4.4,2.65,1
0.31,734.0,4.33,4.34,2.68,1
0.31,734.0,4.34,4.35,2.7,0
0.31,734.0,5.731450800556568,4.41,2.71,4
0.31,734.0,4.32,4.35,2.69,0
0.31,734.0,4.36,4.38,2.71,0
0.31,734.0,5.731450800556568,4.36,3.5382028642396954,0
0.31,734.0,4.35,4.38,2.65,0
0.31,734.0,4.35,4.38,2.65,0
0.31,734.0,4.32,4.37,2.67,1
0.31,734.0,4.31,4.34,2.67,0
0.3,447.0,4.26,4.29,2.69,0
0.3,447.0,4.26,4.28,2.63,4
0.3,447.0,4.29,4.32,3.5382028642396954,0
0.3,447.0,4.37,4.4,2.64,0
0.3,447.0,4.25,4.3,2.66,0
0.34,447.0,4.46,4.51,2.77,6
0.34,447.0,4.44,4.48,2.83,2
0.3,447.0,4.3,4.33,2.68,0
0.34,447.0,4.45,4.47,2.8,4
0.3,447.0,4.28,4.32,2.7,4
0.797822920133926,3933.022046909961,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.3,447.0,4.26,4.29,2.71,0
0.3,447.0,4.21,4.24,2.67,0
0.3,447.0,4.29,4.32,2.66,0
0.34,447.0,4.44,4.48,2.75,2
0.34,447.0,4.4,4.43,2.77,6
0.34,447.0,4.43,4.46,2.79,4
0.34,447.0,4.43,4.48,2.84,6
0.3,447.0,4.31,4.35,2.66,4
0.3,447.0,4.24,4.28,2.68,4
0.3,447.0,4.32,4.35,2.61,0
0.28,448.0,4.2,4.25,2.61,6
0.28,448.0,4.18,4.23,2.63,6
0.28,448.0,4.18,4.19,2.61,6
0.26,448.0,4.07,4.09,2.55,5
0.26,448.0,4.1,4.13,2.55,5
0.26,448.0,4.13,4.15,2.56,5
0.31,734.0,4.32,4.36,2.7,0
0.31,734.0,4.31,4.34,2.69,0
0.797822920133926,734.0,4.31,4.34,2.71,0
0.41,735.0,4.77,4.84,2.9,4
0.34,735.0,4.46,4.48,2.77,4
0.3,735.0,4.34,4.38,2.65,4
0.3,735.0,4.3,4.33,2.68,4
0.3,735.0,4.35,4.36,2.64,1
0.41,735.0,4.74,4.79,2.97,0
0.36,735.0,4.58,4.61,2.84,6
0.36,735.0,4.59,4.61,2.85,6
0.36,735.0,4.57,4.6,2.84,6
0.42,735.0,4.73,4.75,3.0,0
0.42,735.0,4.77,4.79,3.01,0
0.3,736.0,5.731450800556568,4.34,2.64,4
0.3,736.0,4.27,4.3,2.65,0
0.4,736.0,4.72,4.75,2.91,6
0.4,736.0,4.76,4.82,2.93,6
0.4,736.0,4.73,4.74,2.93,6
0.3,736.0,4.3,4.34,2.65,1
0.32,736.0,4.39,4.41,2.72,0
0.4,736.0,4.65,4.69,2.93,4
0.33,736.0,4.45,4.47,2.76,0
0.33,736.0,4.46,4.5,2.73,0
0.31,736.0,4.33,4.37,2.71,0
0.29,737.0,4.3,4.35,2.58,0
0.38,737.0,4.67,4.7,2.89,6
0.37,737.0,4.62,4.66,2.83,1
0.42,737.0,4.79,4.81,3.02,4
0.3,737.0,4.28,4.35,2.66,2
0.4,737.0,4.71,4.74,2.92,1
0.4,737.0,4.67,4.71,2.93,2
0.3,737.0,4.29,4.32,2.63,2
0.4,737.0,4.68,4.74,2.92,1
0.3,737.0,4.3,4.33,2.63,2
0.4,737.0,4.68,4.72,2.96,6
0.39,737.0,4.68,4.61,2.93,6
0.4,737.0,4.67,4.71,2.93,2
0.4,737.0,4.71,4.72,2.96,2
0.4,737.0,4.72,4.77,2.94,2
0.4,737.0,4.68,4.7,2.95,2
0.4,737.0,4.68,4.71,2.94,1
0.4,3933.022046909961,5.731450800556568,4.7,3.5382028642396954,2
0.797822920133926,3933.022046909961,5.731450800556568,4.74,2.89,1
0.4,737.0,4.71,4.74,2.89,2
0.4,737.0,4.76,4.8,2.91,1
0.4,737.0,4.76,4.82,2.88,1
0.35,737.0,4.52,4.54,2.83,6
0.4,737.0,4.71,4.75,2.94,1
0.4,737.0,4.7,4.74,2.89,1
0.4,737.0,4.67,4.72,2.92,2
0.4,737.0,4.71,4.74,2.94,1
0.4,737.0,4.74,4.78,2.95,1
0.42,737.0,4.77,4.79,3.02,4
0.4,737.0,4.67,4.7,2.98,2
0.4,737.0,4.64,4.69,2.93,1
0.3,737.0,4.29,4.31,2.64,2
0.4,737.0,4.77,4.81,2.9,1
0.4,737.0,4.7,4.74,2.94,2
0.4,737.0,4.68,4.73,2.96,6
0.3,737.0,4.31,4.36,2.66,2
0.4,737.0,4.67,4.74,2.93,2
